employee_id,current_skill,source
408,IBM Rational ClearQuest,synthesized
408,Intuit QuickBooks,synthesized
408,Marel production system MPS,synthesized
408,Oracle PeopleSoft,synthesized
408,Critical Thinking,synthesized
408,SAP Business Objects,synthesized
408,Microsoft Office software,synthesized
408,Schneider Electric CitectSCADA,synthesized
408,AVEVA InTouch HMI,synthesized
408,Microsoft Outlook,synthesized
408,Learning Strategies,synthesized
408,JamBoard,synthesized
408,Monitoring,synthesized
408,Speaking,synthesized
408,Adobe InDesign,synthesized
408,Adobe Acrobat,synthesized
408,Microsoft Excel,synthesized
408,Active Learning,synthesized
408,WorkSchedule.net,synthesized
408,Landfill gas analysis software,synthesized
408,Adobe Photoshop,synthesized
408,CitectSCADA Reports,synthesized
408,YouTube,synthesized
408,Prosys Open Platform Communications unified architecture software,synthesized
408,Distributed control system DCS,synthesized
408,Apple Final Cut Pro,synthesized
408,Database software,synthesized
408,Writing,synthesized
408,Reading Comprehension,synthesized
408,Eko,synthesized
408,Microsoft PowerPoint,synthesized
410,Microsoft Internet Explorer,synthesized
410,Mathematics,synthesized
410,Microsoft Project,synthesized
410,Atlassian Confluence,synthesized
410,Microsoft Excel,synthesized
410,Quest Erwin Data Modeler,synthesized
410,HubSpot software,synthesized
410,Google Slides,synthesized
410,Flipgrid,synthesized
410,Facebook,synthesized
410,Sage 50 Accounting,synthesized
410,Adobe Acrobat,synthesized
410,Microsoft PowerPoint,synthesized
410,IBM Power Systems software,synthesized
410,Oracle Fusion Applications,synthesized
410,PostgreSQL,synthesized
410,Autodesk AutoCAD,synthesized
410,Evernote,synthesized
410,The MathWorks MATLAB,synthesized
410,Splunk Enterprise,synthesized
410,Geographic information system GIS software,synthesized
410,Oracle E-Business Suite Financials,synthesized
410,Active Listening,synthesized
410,Veritas NetBackup,synthesized
410,SeaMonkey,synthesized
410,Eko,synthesized
410,Medical condition coding software,synthesized
410,Microsoft Office software,synthesized
410,Human resource management software HRMS,synthesized
410,Teradata Database,synthesized
410,Airtable,synthesized
410,Structured query language SQL,synthesized
410,Oracle Taleo,synthesized
410,Dropbox,synthesized
410,Screencastify,synthesized
410,Oracle PeopleSoft,synthesized
410,Mozilla Firefox,synthesized
410,InnQuest Software roomMaster,synthesized
410,IBM Notes,synthesized
410,LSA Visual Easy Lean,synthesized
410,Database software,synthesized
410,Microsoft Outlook,synthesized
410,Siemens NX,synthesized
410,LexisNexis,synthesized
410,AMG Teleran SalesInSync,synthesized
410,Customer information control system CICS,synthesized
410,ActionWare,synthesized
410,Oracle Solaris,synthesized
410,McAfee,synthesized
410,Oracle Primavera Enterprise Project Portfolio Management,synthesized
410,Supervisory control and data acquisition SCADA software,synthesized
410,Tax software,synthesized
410,Yardi software,synthesized
410,Act!,synthesized
410,NetSuite ERP,synthesized
410,Google Analytics,synthesized
410,StataCorp Stata,synthesized
410,Blackboard software,synthesized
410,Qlik Tech QlikView,synthesized
410,LinkedIn,synthesized
410,Oracle Business Intelligence Enterprise Edition,synthesized
410,Apple Final Cut Pro,synthesized
410,Adobe Creative Cloud software,synthesized
410,Oracle Hyperion,synthesized
410,Learning Strategies,synthesized
410,Speaking,synthesized
410,IBM Cognos Impromptu,synthesized
411,Apple macOS,synthesized
411,Critical Thinking,synthesized
411,Microsoft PowerPoint,synthesized
411,Microsoft Word,synthesized
411,Active Learning,synthesized
411,Microsoft Dynamics,synthesized
411,HubSpot software,synthesized
411,Microsoft Project,synthesized
411,IBM SPSS Statistics,synthesized
411,Reading Comprehension,synthesized
411,Enterprise application integration EAI software,synthesized
412,rL Solutions Feedback MonitorPro,synthesized
412,Speaking,synthesized
412,Critical Thinking,synthesized
412,Complaint management software,synthesized
412,Active Learning,synthesized
412,Epic EpicCare Inpatient Clinical System,synthesized
412,Prognosis Solutions ResolvPRM,synthesized
412,Microsoft Outlook,synthesized
412,Pemimic Patient Relations Suite,synthesized
412,Medical procedure coding software,synthesized
412,MEDITECH software,synthesized
412,Reading Comprehension,synthesized
412,Mathematics,synthesized
412,CareOne CareEnsure,synthesized
412,FaceTime,synthesized
412,Microsoft Dynamics,synthesized
412,Database software,synthesized
412,Epic Systems,synthesized
412,Learning Strategies,synthesized
412,Monitoring,synthesized
412,Medical condition coding software,synthesized
412,Healthcare common procedure coding system HCPCS,synthesized
412,Microsoft Access,synthesized
416,Reading Comprehension,synthesized
416,Microsoft Teams,synthesized
416,Oracle PeopleSoft,synthesized
416,PHP,synthesized
416,Sales analysis software,synthesized
416,Shell script,synthesized
416,Oracle Solaris,synthesized
416,Graphics software,synthesized
416,Microsoft Visio,synthesized
416,IBM Cognos Business Intelligence,synthesized
416,Scheduling software,synthesized
416,Single sign-on SSO,synthesized
416,Microsoft Exchange,synthesized
416,RESTful API,synthesized
416,Python,synthesized
416,Mathematics,synthesized
416,NortonLifeLock cybersecurity software,synthesized
416,IBM DB2,synthesized
416,R,synthesized
416,Critical Thinking,synthesized
416,Virtual private networking VPN software,synthesized
416,Dassault Systemes SolidWorks,synthesized
416,Microsoft SharePoint,synthesized
416,Splunk Enterprise,synthesized
416,Microsoft Office Live Meeting,synthesized
416,Database management software,synthesized
416,MapReduce big data software,synthesized
416,Voice over internet protocol VoIP system software,synthesized
416,Active Listening,synthesized
416,Structured query language SQL,synthesized
416,Microsoft SQL Server,synthesized
416,Monitoring,synthesized
416,Border Gateway Protocol BGP,synthesized
416,JavaScript,synthesized
416,Wireshark,synthesized
416,IBM Cognos Impromptu,synthesized
416,UNIX,synthesized
416,Autodesk AutoCAD,synthesized
416,MicroStrategy,synthesized
416,SAP software,synthesized
416,Ansible software,synthesized
416,Oracle Database,synthesized
416,Security assertion markup language SAML,synthesized
416,Amazon Web Services AWS software,synthesized
416,Microsoft Dynamics,synthesized
416,McAfee,synthesized
416,WebEx Sales Center,synthesized
416,Google Cloud software,synthesized
416,Enterprise application integration EAI software,synthesized
416,MicroStrategy Desktop,synthesized
417,Scheduling software,synthesized
417,Science,synthesized
417,Writing,synthesized
417,Healthcare common procedure coding system HCPCS,synthesized
417,Electronic medical record EMR software,synthesized
417,Peminic Patient Safety & Quality Suite,synthesized
417,rL Solutions Feedback MonitorPro,synthesized
417,FaceTime,synthesized
417,Reading Comprehension,synthesized
417,Medical procedure coding software,synthesized
417,Microsoft Word,synthesized
417,Prognosis Solutions ResolvPRM,synthesized
417,Web browser software,synthesized
417,Active Listening,synthesized
417,Epic Systems,synthesized
417,Microsoft Outlook,synthesized
417,Microsoft PowerPoint,synthesized
417,Learning Strategies,synthesized
417,Pemimic Patient Relations Suite,synthesized
417,CareOne CareEnsure,synthesized
417,MEDITECH software,synthesized
417,Microsoft Access,synthesized
417,"Admissions, discharge, and transfer ADT software",synthesized
417,Corel WordPerfect Office Suite,synthesized
417,Speaking,synthesized
417,Data entry software,synthesized
417,Patient satisfaction assessment software,synthesized
417,IBM Notes,synthesized
417,Epic EpicCare Inpatient Clinical System,synthesized
417,PracticeWorks Systems Kodak WINOMS CS,synthesized
417,Microsoft Dynamics,synthesized
417,Google Docs,synthesized
417,eClinicalWorks EHR software,synthesized
419,Learning Strategies,synthesized
419,Test routing software,synthesized
419,Hematology laboratory workflow management software,synthesized
419,MEDITECH software,synthesized
419,Quizlet,synthesized
419,Science,synthesized
419,Reading Comprehension,synthesized
419,Billing software,synthesized
419,Mathematics,synthesized
419,Electronic medical record EMR software,synthesized
419,Test result delivery software,synthesized
419,Microsoft Excel,synthesized
419,Active Listening,synthesized
419,Microsoft PowerPoint,synthesized
419,SAP software,synthesized
419,Quality control software,synthesized
419,Writing,synthesized
419,Minitab,synthesized
419,Monitoring,synthesized
419,IBM Notes,synthesized
419,Database software,synthesized
419,Email software,synthesized
419,Speaking,synthesized
420,Virtual private networking VPN software,synthesized
420,Kubernetes,synthesized
420,Firewall software,synthesized
420,Microsoft Access,synthesized
420,Ansible software,synthesized
420,Structured query language SQL,synthesized
420,Sales analysis software,synthesized
420,SAP Adaptive Server Enterprise,synthesized
420,Teradata Database,synthesized
420,Apache Hadoop,synthesized
420,Speaking,synthesized
420,Microsoft Windows Server,synthesized
420,IBM Cognos Impromptu,synthesized
420,Microsoft SharePoint,synthesized
420,Ruby,synthesized
420,Writing,synthesized
420,Python,synthesized
420,Apache Pig,synthesized
420,MicroStrategy Desktop,synthesized
420,IBM DB2,synthesized
420,Microsoft Excel,synthesized
420,Web browser software,synthesized
420,Apache HBase,synthesized
420,IBM Domino,synthesized
420,SAP software,synthesized
420,Apple iOS,synthesized
420,Apache Cassandra,synthesized
420,Extensible markup language XML,synthesized
420,Scheduling software,synthesized
420,C++,synthesized
420,Microsoft Project,synthesized
420,Platform as a service PaaS,synthesized
420,Enterprise JavaBeans,synthesized
420,Microsoft SQL Server,synthesized
420,Active Listening,synthesized
420,McAfee,synthesized
420,Ab Initio,synthesized
420,Shell script,synthesized
420,Mathematics,synthesized
420,Network directory services software,synthesized
420,Microsoft Teams,synthesized
420,Citrix cloud computing software,synthesized
420,Graphics software,synthesized
421,IBM SPSS Statistics,synthesized
421,SAP software,synthesized
421,The MathWorks MATLAB,synthesized
421,Integrated development environment IDE software,synthesized
421,Microsoft Excel,synthesized
421,Oracle Database,synthesized
421,Microsoft Visio,synthesized
421,Microsoft Access,synthesized
421,Active Learning,synthesized
421,Clinical trial management software,synthesized
421,STATISTICA,synthesized
421,Speaking,synthesized
421,Monitoring,synthesized
421,Microsoft PowerPoint,synthesized
421,Reading Comprehension,synthesized
421,Adobe Acrobat,synthesized
421,IBM Lotus 1-2-3,synthesized
421,StataCorp Stata,synthesized
421,Science,synthesized
421,Microsoft Office software,synthesized
421,Web browser software,synthesized
421,ESRI ArcGIS software,synthesized
421,Graphics software,synthesized
422,Reading Comprehension,synthesized
422,Epic Systems,synthesized
422,Microsoft Dynamics,synthesized
422,Microsoft Windows,synthesized
422,Mathematics,synthesized
422,Microsoft Word,synthesized
422,Complaint management software,synthesized
422,Epic EpicCare Inpatient Clinical System,synthesized
422,Writing,synthesized
422,Medical procedure coding software,synthesized
422,eClinicalWorks EHR software,synthesized
422,Monitoring,synthesized
422,Peminic Patient Safety & Quality Suite,synthesized
422,MEDITECH software,synthesized
422,Google Docs,synthesized
422,Healthcare common procedure coding system HCPCS,synthesized
422,Data entry software,synthesized
422,Henry Schein Dentrix,synthesized
422,PracticeWorks Systems Kodak WINOMS CS,synthesized
422,Critical Thinking,synthesized
422,Corel WordPerfect Office Suite,synthesized
422,Microsoft Outlook,synthesized
422,Pemimic Patient Relations Suite,synthesized
422,Learning Strategies,synthesized
422,rL Solutions Feedback MonitorPro,synthesized
423,Python,synthesized
423,Thermo ToxLab,synthesized
423,SAS,synthesized
423,National Instruments LabVIEW,synthesized
423,Microsoft Project,synthesized
423,ESRI ArcGIS software,synthesized
423,Medical Scientists HybridAI,synthesized
423,R,synthesized
423,FileMaker Pro,synthesized
423,Microsoft Visual Basic,synthesized
423,LexisNexis,synthesized
423,Critical Thinking,synthesized
423,Microsoft Excel,synthesized
423,The MathWorks MATLAB,synthesized
423,Active Learning,synthesized
423,Waters Millennium32,synthesized
423,Medical Scientists MediSave,synthesized
423,StataCorp Stata,synthesized
423,Microsoft Dynamics,synthesized
423,Writing,synthesized
423,Triple G ULTRA Laboratory Information System,synthesized
423,UNIX,synthesized
423,IBM SPSS Statistics,synthesized
424,Teradata Database,synthesized
424,Bond International Software Bond StaffSuite,synthesized
424,Adobe InDesign,synthesized
424,VCG Pointwing,synthesized
424,Staffing Solutions Enterprises Staff Matrix,synthesized
424,Microsoft Outlook,synthesized
424,Adobe Photoshop,synthesized
424,Facebook,synthesized
424,Careerbuilder.com,synthesized
424,Writing,synthesized
424,Data Frenzy,synthesized
424,Microsoft Access,synthesized
424,Talent Technology Resume Mirror,synthesized
424,Perforce Helix software,synthesized
424,Drupal,synthesized
424,Enterprise JavaBeans,synthesized
424,DGCC.com RecruitTrack,synthesized
